ars_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_free_parking,d_cloth_storage,d_sound_system,d_children,d_barbecue,d_cooking,d_amendities,d_ac,d_baby_utilities,d_bath,d_location,d_bike,d_security,d_mandatory_cleaning,d_coffee_maker,d_fridge,d_office,d_laundry,d_wifi,d_eletric_car_charger,d_videogame,d_garden_balcony_backyard,d_luggage_storage,d_paid_parking,d_pets,d_swimming_pool,d_self_checkin,d_sauna,d_smoking,d_instant_bookable,f_neighbourhood_cleansed,f_property_type,price,id,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,ln_n_minimum_nights,f_minimum_nights,ln_n_reviews_per_month
1500,100,3,1,NA,0,NA,28,2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,San Nicolas,Entire apartment,"$1,500.00",37077420,7.313220387090301,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,3.332204510175204,3,NA
5997,100,3,1,NA,0,NA,3,3,NA,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$5,997.00",37082108,8.69901462316851,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
4998,100,4,2,95,16,1.01,3,3,476,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,Palermo,Entire apartment,"$4,998.00",37083359,8.516793111394898,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,2,2.833213344056216,1,6.16541785423142,38.01237731727557,234.36218979371228,226576,107850176,4.553876891600541,1.0986122886681098,3,0.009950330853168092
1499,100,2,1,97,22,1.37,2,1,482,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,Retiro,Entire apartment,"$1,499.00",37085176,7.312553498102598,4,0.6931471805599453,0.4804530139182014,0,1,3.1354942159291497,1,6.1779441140506,38.16699347633246,235.79355269811575,232324,111980168,4.574710978503383,0.6931471805599453,2,0.3148107398400336
1666,NA,2,1,80,2,0.12,1,1,489,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Monserrat,Entire apartment,"$1,666.00",37085768,7.418180822726788,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,6.192362489474872,38.34535320105544,237.44832680788093,239121,116930169,4.382026634673881,0,1,-2.120263536200091
2500,NA,2,1.5,80,2,0.13,7,1,452,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,500.00",37086338,7.824046010856292,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,6.113682179832232,37.37710979599819,228.51177009342686,204304,92345408,4.382026634673881,1.9459101490553132,3,-2.0402208285265546
1666,98,3,1,93,3,0.21,4,2,420,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$1,666.00",37087748,7.418180822726788,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.3862943611198906,1,6.040254711277414,36.484676977109,220.3767420004172,176400,74088000,4.532599493153256,1.3862943611198906,3,-1.5606477482646683
1300,NA,3,1,NA,0,NA,1,3,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Constitucion,Entire apartment,"$1,300.00",37088650,7.170119543449628,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
1666,NA,2,1,100,3,0.18,5,1,494,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Retiro,Entire apartment,"$1,666.00",37089060,7.418180822726788,4,0.6931471805599453,0.4804530139182014,0,1,1.3862943611198906,1,6.202535517187923,38.47144684197765,238.62051543497356,244036,120553784,4.605170185988092,1.6094379124341003,3,-1.7147984280919266
1642,100,2,1,91,58,3.44,1,1,505,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$1,642.00",37089186,7.403670290012373,4,0.6931471805599453,0.4804530139182014,0,1,4.07753744390572,2,6.22455842927536,38.745127639462936,241.17131084156878,255025,128787625,4.51085950651685,0,1,1.235471471385307
2499,100,3,1,99,30,2.48,3,2,362,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,Palermo,Entire apartment,"$2,499.00",37091190,7.823645930834952,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.4339872044851463,1,5.8916442118257715,34.71147151874012,204.5076402573403,131044,47437928,4.59511985013459,1.0986122886681098,3,0.9082585601768908
2249,NA,2,1,NA,0,NA,3,1,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,249.00",37095749,7.718240951959316,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
2100,100,3,1,100,22,1.32,3,2,499,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,100.00",37106956,7.649692623711514,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,3.1354942159291497,1,6.212606095751519,38.59647450096893,239.78469275923763,249001,124251499,4.605170185988092,1.0986122886681098,3,0.27763173659827955
1726,100,3,1,98,10,0.64,2,2,466,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Flores,Entire apartment,"$1,726.00",37110080,7.453561871643373,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,2.3978952727983707,1,6.1441856341256456,37.75101710659596,231.9492569799784,217156,101194696,4.584967478670572,0.6931471805599453,2,-0.4462871026284195
1699,40,5,2,NA,0,NA,10,3,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,Almagro,Entire apartment,"$1,699.00",37113382,7.4377951216719325,25,1.6094379124341003,2.5902903939802346,1.0986122886681098,2,0,0,NA,NA,NA,NA,NA,NA,2.302585092994046,3,NA
4439,100,6,1.5,99,40,2.39,1,3,502,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,Palermo,Entire apartment,"$4,439.00",37116572,8.398184404834035,36,1.791759469228055,3.210401995568401,1.0986122886681098,1,3.713572066704308,1,6.218600119691729,38.67098744862999,240.47940717664775,252004,126506008,4.59511985013459,0,1,0.8712933659434193
2499,100,2,1.5,NA,0,NA,1,1,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Retiro,Entire apartment,"$2,499.00",37119902,7.823645930834952,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
1800,NA,2,1,20,1,0.07,3,2,439,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,San Nicolas,Entire serviced apartment,"$1,800.00",37122734,7.495541943884256,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,0.6931471805599453,1,6.0844994130751715,37.0211331077121,225.25506266525213,192721,84604519,2.995732273553991,1.0986122886681098,3,-2.659260036932778
2701,100,4,1,100,2,0.12,2,4,493,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,Palermo,Entire apartment,"$2,701.00",37122782,7.901377353792616,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,1.0986122886681098,1,6.20050917404269,38.44631401738756,238.38672277293762,243049,119823157,4.605170185988092,0.6931471805599453,2,-2.120263536200091
1773,100,4,1,98,23,1.34,2,4,515,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,Almagro,Entire apartment,"$1,773.00",37123029,7.480428306074208,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,3.1780538303479458,1,6.244166900663736,38.98962028334457,243.45769644270763,265225,136590875,4.584967478670572,0.6931471805599453,2,0.29266961396282004
3273,NA,2,1,99,29,1.73,2,1,501,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$3,273.00",37123921,8.09346227450118,4,0.6931471805599453,0.4804530139182014,0,1,3.4011973816621555,1,6.2166061010848646,38.64619141604556,240.24814934068235,251001,125751501,4.59511985013459,0.6931471805599453,2,0.5481214085096876
3332,NA,2,1,NA,0,NA,3,1,NA,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Palermo,Entire apartment,"$3,332.00",37124748,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
3165,NA,3,1,100,4,0.24,2,2,495,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Recoleta,Entire apartment,"$3,165.00",37125677,8.059908334578276,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.6094379124341003,1,6.20455776256869,38.49653702905139,238.85398765561385,245025,121287375,4.605170185988092,0.6931471805599453,2,-1.4271163556401458
4998,88,3,1.5,100,12,0.75,3,1,476,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$4,998.00",37130688,8.516793111394898,9,1.0986122886681098,1.206948960812582,0,1,2.5649493574615367,1,6.16541785423142,38.01237731727557,234.36218979371228,226576,107850176,4.605170185988092,1.0986122886681098,3,-0.2876820724517809
2082,NA,2,1,80,1,0.08,7,2,361,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$2,082.00",37140842,7.641084249174914,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,0.6931471805599453,1,5.8888779583328805,34.67888360813883,204.21971329956023,130321,47045881,4.382026634673881,1.9459101490553132,3,-2.5257286443082556
929,0,2,1,93,6,0.41,2,1,441,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Villa Devoto,Entire apartment,$929.00,37143168,6.834108738813838,4,0.6931471805599453,0.4804530139182014,0,1,1.9459101490553132,1,6.089044875446846,37.0764674952055,225.76027440135258,194481,85766121,4.532599493153256,0.6931471805599453,2,-0.8915981192837836
916,78,2,1,50,2,0.18,20,1,328,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Nuñez,Entire apartment,$916.00,37145089,6.82001636467413,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,5.793013608384144,33.559006666923885,194.40778230534426,107584,35287552,3.912023005428146,2.995732273553991,3,-1.7147984280919266
1333,98,3,1,75,4,0.25,14,2,482,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Monserrat,Entire apartment,"$1,333.00",37145595,7.195187320178709,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.6094379124341003,1,6.1779441140506,38.16699347633246,235.79355269811575,232324,111980168,4.31748811353631,2.6390573296152584,3,-1.3862943611198906
1066,0,2,1,NA,1,0.1,1,1,289,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Caballito,Entire apartment,"$1,066.00",37145800,6.97166860472579,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.666426688112432,32.10839141175283,181.93984600791626,83521,24137569,NA,0,1,-2.3025850929940455
1800,NA,4,1.5,NA,0,NA,4,1,NA,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,Recoleta,Entire apartment,"$1,800.00",37146434,7.495541943884256,16,1.3862943611198906,1.9218120556728056,0,1,0,0,NA,NA,NA,NA,NA,NA,1.3862943611198906,3,NA
3332,90,2,1,96,5,0.34,2,1,434,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$3,332.00",37147510,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,1.791759469228055,1,6.073044534100405,36.88186991316681,223.98523848355987,188356,81746504,4.564348191467836,0.6931471805599453,2,-1.0788096613719298
2500,100,5,1,92,5,0.32,3,1,472,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,Retiro,Entire apartment,"$2,500.00",37149876,7.824046010856292,25,1.6094379124341003,2.5902903939802346,0,1,1.791759469228055,1,6.156978985585555,37.90839022894213,233.40116201697347,222784,105154048,4.5217885770490405,1.0986122886681098,3,-1.1394342831883648
1999,NA,2,1,100,9,0.57,3,2,475,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Retiro,Entire apartment,"$1,999.00",37151498,7.6004023345004,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,2.302585092994046,1,6.163314804034641,37.98644937363257,234.12244577722203,225625,107171875,4.605170185988092,1.0986122886681098,3,-0.5621189181535413
1680,NA,4,1,NA,0,NA,1,1,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$1,680.00",37153558,7.426549072397305,16,1.3862943611198906,1.9218120556728056,0,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
2499,NA,3,1.5,100,4,0.24,2,2,494,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Balvanera,Entire apartment,"$2,499.00",37154458,7.823645930834952,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,1.6094379124341003,1,6.202535517187923,38.47144684197765,238.62051543497356,244036,120553784,4.605170185988092,0.6931471805599453,2,-1.4271163556401458
2499,85,4,1,80,1,0.06,2,2,508,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Recoleta,Entire apartment,"$2,499.00",37156806,7.823645930834952,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,0.6931471805599453,1,6.230481447578482,38.81889906861966,241.86043046245638,258064,131096512,4.382026634673881,0.6931471805599453,2,-2.8134107167600364
1500,10,2,1,100,1,0.07,15,1,443,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,San Nicolas,Entire apartment,"$1,500.00",37156954,7.313220387090301,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.093569770045136,37.13159254240793,226.26394983005034,196249,86938307,4.605170185988092,2.70805020110221,3,-2.659260036932778
3147,NA,2,1.5,70,2,0.12,1,1,487,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Belgrano,Entire apartment,"$3,147.00",37157901,8.054204897064407,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,6.18826412308259,38.29461285703113,236.97717885050304,237169,115501303,4.248495242049359,0,1,-2.120263536200091
3332,NA,2,1,NA,0,NA,3,1,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$3,332.00",37172336,8.111328003286733,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
1249,NA,2,1,100,8,0.54,5,1,440,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$1,249.00",37177139,7.130098510125578,4,0.6931471805599453,0.4804530139182014,0,1,2.1972245773362196,1,6.0867747269123065,37.048826576178385,225.50786126563958,193600,85184000,4.605170185988092,1.6094379124341003,3,-0.616186139423817
1600,90,4,1,100,9,0.66,7,3,407,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,Belgrano,Entire apartment,"$1,600.00",37181762,7.3777589082278725,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,2.302585092994046,1,6.008813185442595,36.10583589754878,216.95322281261767,165649,67419143,4.605170185988092,1.9459101490553132,3,-0.4155154439616658
1833,100,4,1,99,15,0.89,2,3,504,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,Boca,Entire apartment,"$1,833.00",37183308,7.513709247839705,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,2.772588722239781,1,6.222576268071369,38.720455411965006,240.94098693540903,254016,128024064,4.59511985013459,0.6931471805599453,2,-0.11653381625595151
3035,NA,3,1,40,1,0.06,4,2,503,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,Belgrano,Entire apartment,"$3,035.00",37183557,8.017966703493599,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0.6931471805599453,1,6.220590170099739,38.6957420643415,240.71035271015774,253009,127263527,3.6888794541139363,1.3862943611198906,3,-2.8134107167600364
5831,0,4,1.5,100,12,0.7,1,4,510,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Belgrano,Entire apartment,"$5,831.00",37184315,8.670943791222156,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,2.5649493574615367,1,6.234410725718371,38.86787709695227,242.31830985914266,260100,132651000,4.605170185988092,0,1,-0.35667494393873245
2915,NA,2,1.5,NA,0,NA,1,1,NA,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Balvanera,Entire apartment,"$2,915.00",37206478,7.977625098784593,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
1833,NA,2,1,NA,0,NA,3,2,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Monserrat,Entire apartment,"$1,833.00",37209253,7.513709247839705,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
2749,100,3,1,100,1,0.08,5,2,389,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,Balvanera,Entire apartment,"$2,749.00",37210466,7.918992488165245,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0.6931471805599453,1,5.963579343618446,35.564278587632614,212.09039715589765,151321,58863869,4.605170185988092,1.6094379124341003,3,-2.5257286443082556
2023,NA,4,1.5,NA,0,NA,3,2,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Monserrat,Entire apartment,"$2,023.00",37211528,7.612336837167746,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
1206,33,2,1.5,87,68,4.21,1,2,483,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,San Nicolas,Entire apartment,"$1,206.00",37213155,7.095064377287131,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,4.23410650459726,2,6.180016653652572,38.19260583942314,236.03094013402347,233289,112678587,4.465908118654584,0,1,1.43746264769429
1202,93,2,1,97,47,2.81,2,1,501,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$1,202.00",37215996,7.091742115095153,4,0.6931471805599453,0.4804530139182014,0,1,3.871201010907891,1,6.2166061010848646,38.64619141604556,240.24814934068235,251001,125751501,4.574710978503383,0.6931471805599453,2,1.0331844833456545
2666,NA,4,1,95,11,0.67,2,4,494,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$2,666.00",37216221,7.888334500738654,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,2.4849066497880004,1,6.202535517187923,38.47144684197765,238.62051543497356,244036,120553784,4.553876891600541,0.6931471805599453,2,-0.40047756659712525
2000,NA,2,1.5,100,1,0.06,1,1,508,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$2,000.00",37217712,7.600902459542082,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.230481447578482,38.81889906861966,241.86043046245638,258064,131096512,4.605170185988092,0,1,-2.8134107167600364
3100,NA,2,1,NA,0,NA,1,2,NA,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$3,100.00",37220500,8.039157390473237,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
5414,NA,6,2,100,4,0.26,4,4,459,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$5,414.00",37234419,8.596743470174246,36,1.791759469228055,3.210401995568401,1.3862943611198906,2,1.6094379124341003,1,6.129050210060545,37.565256477443214,230.23934310405158,210681,96702579,4.605170185988092,1.3862943611198906,3,-1.3470736479666092
1285,93,2,1,96,39,2.28,2,1,512,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,Palermo,Entire apartment,"$1,285.00",37238257,7.158513997329321,4,0.6931471805599453,0.4804530139182014,0,1,3.6888794541139363,1,6.238324625039508,38.91669412737431,242.77497129992958,262144,134217728,4.564348191467836,0.6931471805599453,2,0.8241754429663494
5831,100,4,2,100,6,0.36,3,1,496,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,Recoleta,Entire apartment,"$5,831.00",37239440,8.670943791222156,16,1.3862943611198906,1.9218120556728056,0,2,1.9459101490553132,1,6.206575926724928,38.5215847342014,239.08714047058888,246016,122023936,4.605170185988092,1.0986122886681098,3,-1.0216512475319814
1750,50,3,1,NA,0,NA,3,3,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Almagro,Entire apartment,"$1,750.00",37239585,7.4673710669175595,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
2249,100,2,1,96,5,0.38,4,1,389,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,Palermo,Entire apartment,"$2,249.00",37244118,7.718240951959316,4,0.6931471805599453,0.4804530139182014,0,1,1.791759469228055,1,5.963579343618446,35.564278587632614,212.09039715589765,151321,58863869,4.564348191467836,1.3862943611198906,3,-0.9675840262617056
5295,100,2,1,99,27,1.63,3,1,495,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,Palermo,Entire apartment,"$5,295.00",37247846,8.574518258035507,4,0.6931471805599453,0.4804530139182014,0,1,3.332204510175204,1,6.20455776256869,38.49653702905139,238.85398765561385,245025,121287375,4.59511985013459,1.0986122886681098,3,0.4885800148186709
2400,NA,4,1,NA,0,NA,3,3,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Almagro,Entire apartment,"$2,400.00",37248004,7.783224016336037,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
2666,NA,2,1,100,2,0.12,1,2,508,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Palermo,Entire apartment,"$2,666.00",37251089,7.888334500738654,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1,1.0986122886681098,1,6.230481447578482,38.81889906861966,241.86043046245638,258064,131096512,4.605170185988092,0,1,-2.120263536200091
2023,NA,2,1,65,4,0.25,1,1,476,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,Recoleta,Entire apartment,"$2,023.00",37251433,7.612336837167746,4,0.6931471805599453,0.4804530139182014,0,1,1.6094379124341003,1,6.16541785423142,38.01237731727557,234.36218979371228,226576,107850176,4.174387269895637,0,1,-1.3862943611198906
5090,NA,4,1,NA,0,NA,3,4,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Recoleta,Entire apartment,"$5,090.00",37252456,8.53503310954457,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1,0,0,NA,NA,NA,NA,NA,NA,1.0986122886681098,3,NA
3332,NA,4,1,NA,0,NA,1,3,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Caballito,Entire apartment,"$3,332.00",37256344,8.111328003286733,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,0,1,NA
1793,100,2,1,NA,0,NA,7,1,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,San Telmo,Entire apartment,"$1,793.00",37262985,7.491645473605133,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1.9459101490553132,3,NA
4998,NA,3,1,100,1,0.06,15,2,481,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,Palermo,Entire apartment,"$4,998.00",37280744,8.516793111394898,9,1.0986122886681098,1.206948960812582,0.6931471805599453,1,0.6931471805599453,1,6.175867270105761,38.14133653796359,235.55583196289828,231361,111284641,4.605170185988092,2.70805020110221,3,-2.8134107167600364
